"id","text","n_tokens","document_ids","entity_ids","relationship_ids","covariate_ids"
"9e8879c44f400bef99b17abce60e5e94","""phép.
9. Thời gian xử lý và Lưu trữ Dữ liệu cá nhân
Thời gian xử lý dữ liệu cá nhân sẽ không phụ thuộc vào thời điểm Khách hàng giao dịch với MBS và/hoặc Khách hàng đã chấm dứt/ngưng sử dụng sản phẩm, dịch vụ và/hoặc các hợp đồng, thoả thuận, giao dịch, quan hệ giữa MBS và Khách hàng đã xác lập, Quy định BVDLCN này luôn có hiệu lực kể từ thời điểm Dữ liệu cá nhân của Khách hàng được ghi, nhận trên hệ thống của MBS cho đến khi các Mục đích xử lý dữ liệu cá nhân tại Điều 4.2.a được hoàn thành hoặc các trường hợp chấm dứt xử lý dữ liệu cá nhân theo quy định pháp luật.
Dữ liệu cá nhân của Khách hàng do MBS lưu trữ sẽ được bảo mật. MBS sẽ""",300,['d1d8f00369755e0157bedf841fd57ee7'],"['4119fd06010c494caa07f439b333f4c5' '5ecf534a9ffe46e0b1c2144110c691c0'
 'd1fd271d16c348019c2fcced762b35a2']",['424ae71c56024094a02e6fd9bfcfbb04' '0522f6580b824bc39792b695fc8be66b'],['757a3e7a-c052-4db0-a227-0a6e65ecefe3']
"a94ef355681ae5aeaab52a0ccc3bdf77","""ục đích xử lý dữ liệu cá nhân tại Điều 4.2.a được hoàn thành hoặc các trường hợp chấm dứt xử lý dữ liệu cá nhân theo quy định pháp luật.
Dữ liệu cá nhân của Khách hàng do MBS lưu trữ sẽ được bảo mật. MBS sẽ thực hiện các biện pháp hợp lý để bảo vệ Dữ liệu cá nhân của Khách hàng khi được lưu trữ tại MBS. 
MBS lưu trữ Dữ liệu cá nhân của Khách hàng trong khoảng thời gian cần thiết để hoàn thành các mục đích theo các thỏa thuận, hợp đồng, văn bản, tài liệu Khách hàng đã ký với MBS và/hoặc phù hợp với các mục đích được nêu theo Quy định BVDLCN này, trừ khi thời gian lưu trữ Dữ liệu cá nhân có thể kéo dài lâu hơn nếu được cơ quan nhà nước có th""",300,['d1d8f00369755e0157bedf841fd57ee7'],"['4119fd06010c494caa07f439b333f4c5' 'e7ffaee9d31d4d3c96e04f911d0a8f9e'
 '5ecf534a9ffe46e0b1c2144110c691c0' '39d31f770cf740e78d526a2e1101a1db']","['d053ea9432a24fb192e8d6aa993b0caa' '424ae71c56024094a02e6fd9bfcfbb04'
 '61f1dc4267314470ac820b6a46c61f7b' '40293e74dbc643e8ab6546dff759ac7c']","['f85264d4-c572-4dae-8c77-c52a15c206fd'
 '08a3bf9e-de80-4ebf-8273-23d91e390d0f'
 '8ae9f726-8219-4a68-92ac-879cdc853061']"
"40935643bba261a08331db8f80b4daff","""văn bản, tài liệu Khách hàng đã ký với MBS và/hoặc phù hợp với các mục đích được nêu theo Quy định BVDLCN này, trừ khi thời gian lưu trữ Dữ liệu cá nhân có thể kéo dài lâu hơn nếu được cơ quan nhà nước có thẩm quyền yêu cầu hoặc Khách hàng cho phép và theo quy định pháp luật hiện hành.
10. Hiệu lực, Thông báo và Sửa đổi, bổ sung Quy định BVDLCN
Khi sử dụng bất kỳ sản phẩm, dịch vụ hoặc truy cập bất kỳ trang tin điện tử, ứng dụng hoặc thiết bị của MBS hoặc được kết nối đến MBS, Khách hàng được coi là đã chấp nhận toàn bộ Quy định BVDLCN này. Trong trường hợp Khách hàng không chấp nhận Quy định BVDLCN này, Khách hàng có quyền đưa""",300,['d1d8f00369755e0157bedf841fd57ee7'],"['4119fd06010c494caa07f439b333f4c5' 'e7ffaee9d31d4d3c96e04f911d0a8f9e'
 '1c5e296a5ac541c1b5cac4357537c22d' '5ecf534a9ffe46e0b1c2144110c691c0'
 '57b8930790c34dcba4a32c6be703ed78' 'ffa128c9c0c84d39bad1bba8cfa4adc5']","['d053ea9432a24fb192e8d6aa993b0caa' 'd9b127eab2f64e338d7adcd186786a45'
 '580fd6d19460460fa40613f66b3ee200']","['4ae968de-84ac-464e-9025-5f6353b78c80'
 'b26bdd85-d8a0-48e3-b002-d9910169a46a']"
"75a02e1fa0218f727556374d01a40ae6","""ang tin điện tử, ứng dụng hoặc thiết bị của MBS hoặc được kết nối đến MBS, Khách hàng được coi là đã chấp nhận toàn bộ Quy định BVDLCN này. Trong trường hợp Khách hàng không chấp nhận Quy định BVDLCN này, Khách hàng có quyền đưa ra quyết định bằng văn bản gửi MBS về việc chấm dứt việc sử dụng các dịch vụ, sản phẩm hoặc chấm dứt việc truy cập vào các trang tin điện tử, ứng dụng hoặc thiết bị của MBS hoặc chấm dứt việc sử dụng các web, ứng dụng, thiết bị được kết nối đến MBS. Trường hợp Khách hàng đưa ra quyết định chấm dứt song vẫn tiếp tục sử dụng sản phẩm, dịch vụ hoặc truy cập vào các""",300,['d1d8f00369755e0157bedf841fd57ee7'],"['4119fd06010c494caa07f439b333f4c5' 'e7ffaee9d31d4d3c96e04f911d0a8f9e'
 '1c5e296a5ac541c1b5cac4357537c22d']",['d053ea9432a24fb192e8d6aa993b0caa'],"['7c4f8024-a5c5-46aa-8907-d474c67b8858'
 '6b125453-d5ae-4c27-af9a-802f7065dc87'
 'a75d5d5f-b614-4c92-bf5a-4a16351fc6ce']"
"71d4b3f37fec86c606f4be10b449c8f8","""của MBS hoặc chấm dứt việc sử dụng các web, ứng dụng, thiết bị được kết nối đến MBS. Trường hợp Khách hàng đưa ra quyết định chấm dứt song vẫn tiếp tục sử dụng sản phẩm, dịch vụ hoặc truy cập vào các trang tin điện tử, ứng dụng của MBS và/hoặc sử dụng thiết bị, ứng dụng kết nối đến MBS thì được hiểu Khách hàng đã thay đổi ý kiến và đồng ý chịu sự điều chỉnh của Quy định BVDLCN này.
Không phụ thuộc vào hiệu lực của các hợp đồng, thoả thuận, văn kiện khác giao kết, xác lập giữa Khách hàng và MBS, Quy định BVDLCN này luôn có hiệu lực áp dụng với Khách hàng cho đến khi các Mục đích xử lý dữ liệu được hoàn thành và có thoả thuận chấ""",300,['d1d8f00369755e0157bedf841fd57ee7'],"['4119fd06010c494caa07f439b333f4c5' 'e7ffaee9d31d4d3c96e04f911d0a8f9e'
 '1c5e296a5ac541c1b5cac4357537c22d']",['d053ea9432a24fb192e8d6aa993b0caa' 'd9b127eab2f64e338d7adcd186786a45'],"['adfadc11-aba9-46f3-bb81-7540894a0dc3'
 '1a247f88-7deb-47c4-8c62-d61a5c8d750e']"
"e9d3f68998cff4ee8aed538a49af5a55","""hiệu lực của các hợp đồng, thoả thuận, văn kiện khác giao kết, xác lập giữa Khách hàng và MBS, Quy định BVDLCN này luôn có hiệu lực áp dụng với Khách hàng cho đến khi các Mục đích xử lý dữ liệu được hoàn thành và có thoả thuận chấm dứt xử lý dữ liệu cá nhân của Khách hàng với MBS và/hoặc khi quy định nội bộ của MBS, quy định pháp luật có liên quan quy định chấm dứt xử lý, xoá, huỷ toàn bộ Dữ liệu cá nhân của Khách hàng.
MBS có quyền sửa đổi, cập nhật hoặc điều chỉnh các điều khoản của Quy định BVDLCN này tùy từng thời điểm và đảm bảo việc sửa đổi, bổ sung phù hợp với các quy định pháp luật có liên quan. Tất cả các thông báo về việc s""",300,['d1d8f00369755e0157bedf841fd57ee7'],"['4119fd06010c494caa07f439b333f4c5' 'e7ffaee9d31d4d3c96e04f911d0a8f9e'
 '1eb829d0ace042089f0746f78729696c' '1c5e296a5ac541c1b5cac4357537c22d'
 '5ecf534a9ffe46e0b1c2144110c691c0']","['d053ea9432a24fb192e8d6aa993b0caa' '0b2b815c9f834aaaac0c341097def9ba'
 'd9b127eab2f64e338d7adcd186786a45' '67d6a3481e4b419292247cef5cd5b737']","['bb5b980c-b27d-4bfc-bc2c-1181986440ce'
 '5a890468-17a0-42dc-9bc7-10c12507a040']"
"8844fa2234338bedbca82d8d3037e7d4","""sửa đổi, cập nhật hoặc điều chỉnh các điều khoản của Quy định BVDLCN này tùy từng thời điểm và đảm bảo việc sửa đổi, bổ sung phù hợp với các quy định pháp luật có liên quan. Tất cả các thông báo về việc sửa đổi, cập nhật hoặc điều chỉnh nào về Quy định BVDLCN này sẽ được MBS gửi cho Khách Hàng qua một hoặc một số cách thức sau: công khai trên website, thư điện tử, ứng dụng di động của MBS, tin nhắn thuê bao di động hoặc các phương thức khác mà MBS cho là phù hợp.
MBS hiểu rằng, việc Khách hàng tiếp tục sử dụng các dịch vụ, sản phẩm, truy cập trang tin điện tử/ứng dụng của MBS đồng nghĩa với việc Khách hàng đồng ý""",300,['d1d8f00369755e0157bedf841fd57ee7'],"['4119fd06010c494caa07f439b333f4c5' 'e7ffaee9d31d4d3c96e04f911d0a8f9e'
 '1c5e296a5ac541c1b5cac4357537c22d']",['d053ea9432a24fb192e8d6aa993b0caa' '0b2b815c9f834aaaac0c341097def9ba'],['dd370abe-32b3-47f9-b313-9535ac934279']
"7af789bc7cfb0baad062c01598795734","""hoặc các phương thức khác mà MBS cho là phù hợp.
MBS hiểu rằng, việc Khách hàng tiếp tục sử dụng các dịch vụ, sản phẩm, truy cập trang tin điện tử/ứng dụng của MBS đồng nghĩa với việc Khách hàng đồng ý với các nội dung sửa đổi, cập nhật của Quy định BVDLCN này.
11. Liên hệ với MBS
Nếu Khách hàng muốn thực hiện các quyền của mình hoặc có bất kỳ góp ý, phản hồi hoặc yêu cầu nào liên quan đến Quy định BVDLCN này, vui lòng liên hệ MBS theo hướng dẫn sau:
Gọi điện đến tổng đài: 1900 9088.
Gửi thư điện tử cho MBS theo địa chỉ: cskh@mbs.com.vn.
Liên hệ trực tiếp tại các địa điểm trụ sở, chi nhánh ho""",300,['d1d8f00369755e0157bedf841fd57ee7'],"['4119fd06010c494caa07f439b333f4c5' 'e7ffaee9d31d4d3c96e04f911d0a8f9e'
 '1c5e296a5ac541c1b5cac4357537c22d']",['d053ea9432a24fb192e8d6aa993b0caa' '0b2b815c9f834aaaac0c341097def9ba'],"['c2920162-9ca9-46f7-8fc3-54e19bf64dbd'
 '71fcec86-0e09-44db-97cb-bc1852cb5700']"
"e1eb7906abef0df477bcdf943f251619","""BVDLCN này, vui lòng liên hệ MBS theo hướng dẫn sau:
Gọi điện đến tổng đài: 1900 9088.
Gửi thư điện tử cho MBS theo địa chỉ: cskh@mbs.com.vn.
Liên hệ trực tiếp tại các địa điểm trụ sở, chi nhánh hoạt động của MBS.
Website: https://mbs.com.vn/
Hệ thống giao dịch chứng khoán trực tuyến của MBS từng thời kỳ.
Các địa chỉ hoặc phương thức khác do MBS cung cấp từng thời kỳ.A. PHÁT HÀNH ĐỢT BÁN THÁNG 01/2020
Trái phiếu chính phủ
I. QUY ĐỊNH GIAO DỊCH TRÁI PHIẾU CHÍNH PHỦ TẠI SỞ GIAO DỊCH CHỨNG KHOÁN HÀ NỘI

1. Sản phẩm giao dịch
Trái phiếu bao gồm: Trái phiếu Ch""",300,['d1d8f00369755e0157bedf841fd57ee7'],"['4119fd06010c494caa07f439b333f4c5' 'ed559fb4ebde45518849ec803b350fa3'
 '4d183e7007624fcd98af96b9d752c16d' '058f66cc356b43cc9433bd3c8d57fa46'
 'ff74091eaba246698fcae59c21eec828' 'f6cbbf1b8f4b48a28a16e4dd8976b9bb']","['8290a6212d6c4430ae0056c7e8eccd5f' '28b7457ca5dc4a38a488946a3f8e207e'
 '8029a14d15404e6db95ddf5e2bf9fc15' '389314ca89d445888c8d4985864dd733'
 '87fe1462b9064d5692641ab48e826301']","['e86e2600-b065-41ae-9358-d5bb55ad6035'
 '09858be2-dacb-4dbb-bd07-c2c4f29b30f6']"
"52e9bb83e1dea49d72f739eff4157afb","""/2020
Trái phiếu chính phủ
I. QUY ĐỊNH GIAO DỊCH TRÁI PHIẾU CHÍNH PHỦ TẠI SỞ GIAO DỊCH CHỨNG KHOÁN HÀ NỘI

1. Sản phẩm giao dịch
Trái phiếu bao gồm: Trái phiếu Chính phủ, Trái phiếu chính quyền địa phương, Trái phiếu được Chính phủ bảo lãnh.
Tín phiếu Kho bạc.
Công trái xây dựng Tổ quốc.
2. Thời gian giao dịch
Từ Thứ Hai đến Thứ Sáu hàng tuần, trừ ngày nghỉ lễ theo quy định của Bộ Luật Lao động.
Phiên buổi sáng từ 9h00 đến 11h30.
Phiên buổi chiều từ 13h00 đến 14h45.
Thời gian thỏa thuận, báo cáo giao dịch chưa tới ngày giao dịch vào hệ thống""",300,['d1d8f00369755e0157bedf841fd57ee7'],"['3ce7c210a21b4deebad7cc9308148d86' '757ca40654d5476aa949a26b733be8d4'
 '539d55e7c42e44b59d98f59fae3e0ee1' '3785eeadea9042bfb2e50f16c0397a12'
 '48cd97f2297143e09d61ff2a8542c0c5']","['6bb190069a704ccca3d8e1648a384185' '47d2036509bf408095ab440bd052ac24'
 'c20e6b1418a140389c31c7b71a6eba0c' '7a9e50846c274338ab09e7313b540edb']","['e9843313-4f55-4af2-897e-0e10c6850323'
 'a6cc835b-aa6a-4c25-b123-0da00ac79203'
 '400443c0-4e25-49f1-be25-3a76777a6e7a'
 '25aaec3b-1cd6-4ab4-bb99-c46d17d1fd2e'
 'cb50daeb-1dc8-46e9-abcc-32117f5df967']"
"22d82491004a265aac66747d702a75e4","""ngày nghỉ lễ theo quy định của Bộ Luật Lao động.
Phiên buổi sáng từ 9h00 đến 11h30.
Phiên buổi chiều từ 13h00 đến 14h45.
Thời gian thỏa thuận, báo cáo giao dịch chưa tới ngày giao dịch vào hệ thống giao dịch công cụ nợ được kéo dài tới 17h00.
3. Giao dịch mua bán cùng phiên của nhà đầu tư
Việc đồng thời vừa mua vừa bán một mã công cụ nợ trong một phiên giao dịch của nhà đầu tư chỉ được phép thực hiện khi việc mua bán này có phát sinh chuyển giao quyền sở hữu đối với công cụ nợ giao dịch.
4. Mệnh giá niêm yết và đơn vị giao dịch
Mệnh giá của công cụ nợ niêm yết trên SGDCK là 100.000 (một trăm nghìn) đồng""",300,['d1d8f00369755e0157bedf841fd57ee7'],"['077d2820ae1845bcbb1803379a3d1eae' 'ff95eb0d5f7f49b782027d5c7ae3c3fe'
 '086da554db5b4ad5806aedeb0024197c' '216ee8a907a0466a88b27f8ada19ffa0'
 '6fefb317687d4ac98efe39a52f3e190f' '320d9d91238948a8be67972ccceab878'
 'bdcbcccadd474b3bbe9a8f56c811bab4']",['e1ed13e29ee946d4aaafac50aaa3b68f'],['4b654dc7-134a-4456-9693-b2e5ad95dcb3']
"e94cfb8c395a24fbf6db9a2baed8c5d5","khi việc mua bán này có phát sinh chuyển giao quyền sở hữu đối với công cụ nợ giao dịch.
4. Mệnh giá niêm yết và đơn vị giao dịch
Mệnh giá của công cụ nợ niêm yết trên SGDCK là 100.000 (một trăm nghìn) đồng hoặc bội số của 100.000 (một trăm nghìn) đồng.
Đơn vị giao dịch quy định là 01 (một) công cụ nợ.
5. Đơn vị yết giá
Đơn vị của giá yết quy định là 01 (một) đồng.
Đơn vị của giá thực hiện do hệ thống tính được làm tròn đến 01 (một) đồng.
K6. hối lượng giao dịch tối thiểu
Khối lượng giao dịch Công cụ nợ tối thiểu áp dụng cho hình thức thỏa thuận điện tử và hình thức thỏa thuận thông thường là 100 (m",300,['d1d8f00369755e0157bedf841fd57ee7'],"['cd130938a2844050be991af70baf5ee0' 'f127fc4d87f94794be89134406ba0694'
 'c27966a4e3be434686454204ac7b3ab4' 'dab39f92d0ed468c80699f28c05c45fa'
 '3076f330d121489aa50964ce54a3b1ac' 'c8e5d3afdcb54c8589e280f0c4a87417']","['3be77a7b57e34c55acc1f1dfbc64ee10' 'e00c403d1dc84ba6a37ee193596e320f'
 '3f2e726c3b624fe7bf11de9be2c0457e' 'f71dc0c394f04771af7e2ed37f85647e'
 '2fea9c1856e54a91b79a9ce85755fbf5']",['d30af038-a788-4e65-a3f7-0138177cee73']
"cb848450d765573a20628fb40c1c5422","""do hệ thống tính được làm tròn đến 01 (một) đồng.
K6. hối lượng giao dịch tối thiểu
Khối lượng giao dịch Công cụ nợ tối thiểu áp dụng cho hình thức thỏa thuận điện tử và hình thức thỏa thuận thông thường là 100 (một trăm) Công cụ nợ.
Đối với giao dịch mua bán lại gồm nhiều mã Công cụ nợ, khối lượng giao dịch tối thiểu của mỗi mã Công cụ nợ là 100 (một trăm) Công cụ nợ.
Đối với giao dịch mua bán thông thường có khối lượng từ 01 (một) đến 99 (chín chín) Công cụ nợ (giao dịch lô lẻ) được thực hiện trực tiếp giữa nhà đầu tư và thành viên giao dịch thông thường hoặc giữa các thành viên giao dịch Công cụ nợ với nhau theo nguyên tắc thỏ""",300,['d1d8f00369755e0157bedf841fd57ee7'],"['077d2820ae1845bcbb1803379a3d1eae' '320d9d91238948a8be67972ccceab878'
 'c8e5d3afdcb54c8589e280f0c4a87417' 'f3d30627e19245649e497ab49bf0fa30'
 'e3f1098c3d984bc7b5f30b9c0101f7a6']","['e1ed13e29ee946d4aaafac50aaa3b68f' 'b268cc3ef860434ba663dd46af633cc5'
 '1c9f67904a4c4fcc8cdac6a605900248' '392e06f17d724484a9cfb85fe69aac50']",['6aaf7dbb-ff02-432d-9112-3bd3083b213b']
"0bd73ffe9a13d46d48e9c6980b189c06","""ượng từ 01 (một) đến 99 (chín chín) Công cụ nợ (giao dịch lô lẻ) được thực hiện trực tiếp giữa nhà đầu tư và thành viên giao dịch thông thường hoặc giữa các thành viên giao dịch Công cụ nợ với nhau theo nguyên tắc thỏa thuận về giá.
7. Hình thức Giao dịch
Hình thức thỏa thuận điện tử: Bao gồm các loại lệnh sau:
Lệnh thỏa thuận điện tử toàn thị trường:Lệnh thỏa thuận điện tử toàn thị trường: là các lệnh chào mua, chào bán với cam kết chắc chắn có hiệu lực trong ngày được chào công khai trên hệ thống.
Lệnh thỏa thuận điện tử toàn thị trường chỉ áp dụng đối với giao dịch mua bán thông thường.
Lệnh thỏa thuận điện tử tùy chọn: Bao gồm hai loại""",300,['d1d8f00369755e0157bedf841fd57ee7'],"['077d2820ae1845bcbb1803379a3d1eae' 'f127fc4d87f94794be89134406ba0694'
 'e3f1098c3d984bc7b5f30b9c0101f7a6' '24b4a5f4db67418cbfa08c5316f0ab51'
 'e4b707e3e6964197855b82fc66ef59e7' '109b8be5a8ee4180a1465cd23f019d7b']","['eb961d47a30c4870a1134b4a4672a8b2' '7823b4c5b3364c5f890d05f33a46bdde'
 '3fef96af4ec343da8c34f8b09518de8a']","['2ae15919-d28d-41f0-b325-95eb99e88ba8'
 '3e9b70e9-4646-4b66-9892-38de6049c259']"
"dac97e22f33a54daa033288fefb7670a","""với cam kết chắc chắn có hiệu lực trong ngày được chào công khai trên hệ thống.
Lệnh thỏa thuận điện tử toàn thị trường chỉ áp dụng đối với giao dịch mua bán thông thường.
Lệnh thỏa thuận điện tử tùy chọn: Bao gồm hai loại lệnh sau:
Lệnh yêu cầu chào giá: Lệnh yêu cầu chào giá có tính chất quảng cáo được sử dụng khi nhà đầu tư chưa xác định được đối tác trong giao dịch. Lệnh yêu cầu chào giá có thể gửi đến một, một nhóm thành viên hoặc toàn thị trường.
Lệnh chào mua, chào bán với cam kết chắc chắn: Lệnh chào với cam kết chắc chắn được sử dụng để chào đối ứng với lệnh yêu cầu chào giá. Lệnh chào với cam kết ch""",300,['d1d8f00369755e0157bedf841fd57ee7'],"['077d2820ae1845bcbb1803379a3d1eae' '49f771e31a0c4b35bc39e389f3623509'
 'aa946d4379694a74ba0da37e69d2810a' '268446fc52a54fd2837f73aeb3e0b74f']",['5b019e8652264136b95306bac70a2e25' '234c6f1859f0405ab607f0be53e7b06c'],['37c24b22-e6b0-4480-b8da-2187e944dab5']
"5a5098a7da5079c20d8cd8f4078f9f9f","""nhóm thành viên hoặc toàn thị trường.
Lệnh chào mua, chào bán với cam kết chắc chắn: Lệnh chào với cam kết chắc chắn được sử dụng để chào đối ứng với lệnh yêu cầu chào giá. Lệnh chào với cam kết chắc chắn chỉ được gửi đích danh cho thành viên gửi Lệnh yêu cầu chào giá.
Hình thức thỏa thuận thông thường:
Hình thức thỏa thuận thông thường bao gồm lệnh báo cáo giao dịch. Lệnh báo cáo được sử dụng để nhập giao dịch vào hệ thống trong trường hợp giao dịch đã được các bên thoả thuận xong về các điều kiện trong giao dịch.
Kết quả báo cáo giao dịch phải được báo cáo và nhập vào hệ thống giao dịch trong thời hạn 01 ngày làm việc kể từ ngày các bên thỏa thuận x""",300,['d1d8f00369755e0157bedf841fd57ee7'],"['f6ddfa8491ff40d2839bb5b2e105df22' 'db1295504da645b69d9786d54f233fed'
 '6ff4ed0dda4f4158af37be99f505565f' '5d398b88ee4242a59c32feb188683ec3'
 '0a784e00c9464bd3aeb830b908f73170' 'b0966a0f455e44229e6c9705d57bfca9'
 '99761e9b89cc4060be3ed6b34532e7ff' '8130a1a82bde46048952cf147690e630']","['21800eab85b94d4880bcada7a60763e5' 'b8bb28a7a9624b6d805be89adfe29eb5'
 '61f26f8850504d56a6b7cd764c33299d']",['d3ac25fc-fa75-4c84-b8a0-767cecac4049']
"93a3e213610179f15f67d6b97cb5d653","thống trong trường hợp giao dịch đã được các bên thoả thuận xong về các điều kiện trong giao dịch.
Kết quả báo cáo giao dịch phải được báo cáo và nhập vào hệ thống giao dịch trong thời hạn 01 ngày làm việc kể từ ngày các bên thỏa thuận xong về giao dịch. Thông tin báo cáo vào hệ thống bao gồm:
Thời điểm giao kết giao dịch;
Thời điểm ký hợp đồng;
Thời điểm thực hiện giao dịch (thời điểm chuyển giao công cụ nợ và thanh toán giao dịch);
Các thông tin khác có liên quan.
Thời gian kể từ ngày nhập kết quả giao dịch mua bán thông thường vào hệ thống đến ngày thực hiện giao dịch không được vượt quá ba (03) ngày làm việc.
8. Các loại hình Giao dịch
8.1. Giao dịch mua bán",300,['d1d8f00369755e0157bedf841fd57ee7'],"['de837ff3d626451282ff6ac77a82216d' '5f1fc373a8f34050a5f7dbd8ac852c1b'
 '79c99026b7ef4946b9b8e0be841fd4c5' 'fdcb1673254842f1935f53d0c38c467e'
 'dcb3f4cc8abc46faabc193d9885e91d0']","['8e0b5b4011d74bbb8dc09fa05d88369c' '5d8184f5d52040d8bb67d1a6b889e9fe'
 'd95acc24180c47caa34114627d501592']",['7adf630c-083d-4c1c-a908-a8997dae4173']
"3e7137a5586a37c27f0515f4775e12dd","tin khác có liên quan.
Thời gian kể từ ngày nhập kết quả giao dịch mua bán thông thường vào hệ thống đến ngày thực hiện giao dịch không được vượt quá ba (03) ngày làm việc.
8. Các loại hình Giao dịch
8.1. Giao dịch mua bán thông thường: Là giao dịch trên hệ thống giao dịch trong đó một bên bán và một bên chuyển giao quyền sở hữu công cụ nợ cho một bên khác và không kèm theo cam kết chắc chắn mua lại công cụ nợ.
Loại lệnh áp dụng:
Lệnh thỏa thuận điện tử toàn thị trường;
Lệnh thỏa thuận điện tử tùy chọn;
Lệnh báo cáo giao dịch.
8.2. Giao dịch mua bán lại: Là giao dịch trên thống giao dịch trong đó một bên bán và chuyển giao quyền sở hữ",300,['d1d8f00369755e0157bedf841fd57ee7'],"['3295be59128d451bb720c6688adc1e0b' 'aca3eb8924ac494486fe0bfe892f7f2e'
 '66689accdd974295b7eb779e43578748' '6b49c78aa1524609ab7aa74aeaa3e01d'
 '7ff31ce54f424f0bbb297b0b3ba7c757']","['12f5a7c56b454a3d8aae97f65908f96b' '95f79ff0b8a34080ae2ac8448ce561f1'
 '8733d4602c084e1cab1384dde0306abf']",['27d8f6bc-0e09-403a-9464-592db569b108']
"b811eb9222b8eeedce1c40b89e3bc016","""thỏa thuận điện tử toàn thị trường;
Lệnh thỏa thuận điện tử tùy chọn;
Lệnh báo cáo giao dịch.
8.2. Giao dịch mua bán lại: Là giao dịch trên thống giao dịch trong đó một bên bán và chuyển giao quyền sở hữu công cụ nợ cho bên khác, đồng thời cam kết chắc chắn mua lại và nhận lại quyền sở hữu công cụ nợ đó sau một thời gian xác định với một mức giá xác định.
Giao dịch mua bán lại gồm giao dịch bán (Giao dịch lần 1) và giao dịch mua lại (Giao dịch lần 2).
Trong giao dịch mua bán lại, bên bán được hiểu là bên bán trong giao dịch lần 1 và bên mua được hiểu là bên mua trong giao dịch lần 1.
Loại lệnh áp dụng:
L""",300,['d1d8f00369755e0157bedf841fd57ee7'],"['e4b707e3e6964197855b82fc66ef59e7' '8130a1a82bde46048952cf147690e630'
 '7ff31ce54f424f0bbb297b0b3ba7c757' 'bac51e00d486420c8e91e824d8e17411'
 '4adee3aad6524a4aa4c4711c1ee05e64' 'd034e4fd8ac849278e658daad1a1f033'
 '091e998370dd42d1b05ab0fcf6595a7e' '1e6cabc18fab4c048281fd29d3044438']",['816fceb7e1ca4b5d9277368f78e6ed80' '50539d4503a4495097f49a8ed83e2462'],['4279ea90-8714-48b3-8930-51f5f0603d28']
"55c694e950262cc7801d636dbb928245","""ịch lần 1) và giao dịch mua lại (Giao dịch lần 2).
Trong giao dịch mua bán lại, bên bán được hiểu là bên bán trong giao dịch lần 1 và bên mua được hiểu là bên mua trong giao dịch lần 1.
Loại lệnh áp dụng:
Lệnh thỏa thuận điện tử tùy chọn;
Lệnh báo cáo giao dịch.
8.3. Giao dịch bán kết hợp mua lại: Là giao dịch trên hệ thống giao dịch kết hợp hai giao dịch mua bán thông thường tại cùng một thời điểm với cùng một đối tác giao dịch.
Bao gồm: Một giao dịch bán công cụ nợ (Giao dịch thông thường lần 1) kết hợp với một giao dịch mua lại cùng công cụ nợ đó (Giao dịch thông thường lần 2) tại một thời điểm xác đị""",300,['d1d8f00369755e0157bedf841fd57ee7'],"['e4b707e3e6964197855b82fc66ef59e7' '8130a1a82bde46048952cf147690e630'
 '7ff31ce54f424f0bbb297b0b3ba7c757' 'dc08f6d7398b4b798a3bdccf508a2ad4'
 '1c7fd5af8d8041e186eae2431fc627cd' 'b16eda56dcec40f2b3e109fb9246bee3']","['bd403eff654e42c997e5656a2b1c1a20' 'd4456fac0ada4b6fbe3cfee873403d00'
 '0e3c66c25d7e43a7960c37d28315e5d8' 'a0e0d5b7db9f4efcb5277856db799775']",['dc23c030-48bb-420a-84d1-ddd288f36a29']
